Date,Trap_Type,Trap_Number
5/13/2021,fukui,1498-R
5/13/2021,minnow,1383-P
5/13/2021,minnow,1182-B
5/13/2021,fukui,164-Y
5/13/2021,minnow,142-P
5/13/2021,fukui,177-Y
5/13/2021,fukui,141-Y
5/13/2021,fukui,194-Y
5/13/2021,minnow,184-Y
5/13/2021,minnow,1399-G
5/13/2021,minnow,1178-B
5/13/2021,fukui,1188-Y
5/13/2021,minnow,185-Y
5/13/2021,fukui,1496-R
5/13/2021,minnow,1423-R
5/13/2021,fukui,176-P
5/13/2021,minnow,1323-G
5/13/2021,fukui,624-P
5/13/2021,minnow,160-P
5/13/2021,fukui,119-Y
5/13/2021,fukui,1195-Y
5/13/2021,minnow,1072-B
5/13/2021,fukui,1167-Y
5/13/2021,minnow,161-P
5/13/2021,fukui,1179-Y
5/13/2021,minnow,158-P
5/13/2021,minnow,139-Y
5/13/2021,fukui,1361-G
5/13/2021,minnow,147-Y
5/13/2021,fukui,23-P
5/13/2021,minnow,172-P
5/13/2021,fukui,1190-Y
5/13/2021,minnow,1389-G
5/13/2021,fukui,128-Y
5/13/2021,fukui,133-Y
5/13/2021,minnow,1388-P
5/13/2021,minnow,75-P
5/13/2021,fukui,1101-Y
5/13/2021,fukui,187-Y
5/13/2021,minnow,1404-R
5/13/2021,minnow,684-P
5/13/2021,fukui,1172-Y
5/13/2021,minnow,1107-Y
5/13/2021,fukui,148-Y
5/13/2021,minnow,1106-Y
5/13/2021,fukui,602-P
5/13/2021,minnow,658-P
5/13/2021,fukui,690-P
5/13/2021,minnow,141-P
5/13/2021,fukui,618-P
5/13/2021,minnow,1154-Y
5/13/2021,fukui,1175-Y
5/13/2021,minnow,1427-R
5/13/2021,fukui,609-P
5/13/2021,minnow,1351-G
5/13/2021,fukui,19-P
5/13/2021,minnow,196-P
5/13/2021,fukui,570-P
5/13/2021,minnow,1151-Y
5/13/2021,fukui,648-P
5/13/2021,minnow,1148-B
5/13/2021,fukui,20-P
5/13/2021,fukui,644-P
5/13/2021,minnow,182-Y
5/13/2021,fukui,619-P
5/13/2021,minnow,193-P
5/13/2021,fukui,166-Y
5/13/2021,minnow,57-P
5/13/2021,minnow,1081-Y
5/13/2021,minnow,1320-G
5/13/2021,fukui,1489-R
5/13/2021,fukui,1177-Y
5/13/2021,minnow,154-P
5/13/2021,minnow,1400-P
5/13/2021,fukui,1461-R
5/13/2021,minnow,73-P
5/13/2021,fukui,184-Y
5/13/2021,minnow,668-P
5/13/2021,fukui,1488-R
5/13/2021,minnow,1119-Y
5/13/2021,fukui,115-Y
5/13/2021,fukui,178-Y
5/14/2021,minnow,1131-Y
5/14/2021,fukui,104-Y
5/14/2021,minnow,1343-G
5/14/2021,fukui,1188-Y
5/14/2021,minnow,174-P
5/14/2021,fukui,1461-R
5/14/2021,minnow,1320-G
5/14/2021,fukui,184-Y
5/14/2021,minnow,193-P
5/14/2021,fukui,164-Y
5/14/2021,minnow,168-P
5/14/2021,fukui,115-Y
5/14/2021,minnow,182-Y
5/14/2021,fukui,166-Y
5/14/2021,minnow,119-Y
5/14/2021,fukui,141-Y
5/14/2021,minnow,1400-P
5/14/2021,fukui,194-Y
5/14/2021,minnow,1383-P
5/14/2021,fukui,574-P
5/14/2021,minnow,73-P
5/14/2021,fukui,621-P
5/14/2021,minnow,57-P
5/14/2021,fukui,644-P
5/14/2021,minnow,1081-Y
5/14/2021,fukui,178-Y
5/14/2021,minnow,154-P
5/14/2021,fukui,177-Y
5/14/2021,minnow,668-P
5/14/2021,fukui,619-P
5/14/2021,minnow,1107-Y
5/14/2021,fukui,148-Y
5/14/2021,minnow,1106-Y
5/14/2021,fukui,602-P
5/14/2021,minnow,658-P
5/14/2021,fukui,690-P
5/14/2021,minnow,141-P
5/14/2021,fukui,618-P
5/14/2021,minnow,1154-Y
5/14/2021,fukui,1175-Y
5/14/2021,minnow,1427-R
5/14/2021,fukui,609-P
5/14/2021,minnow,1351-G
5/14/2021,fukui,19-P
5/14/2021,minnow,196-P
5/14/2021,fukui,570-P
5/14/2021,minnow,1151-Y
5/14/2021,fukui,648-P
5/14/2021,minnow,1148-B
5/14/2021,fukui,20-P
5/25/2021,fukui,602-P
5/25/2021,minnow,1131-Y
5/25/2021,fukui,1498-R
5/25/2021,minnow,668-P
5/25/2021,fukui,20-P
5/25/2021,minnow,168-P
5/25/2021,fukui,128-Y
5/25/2021,minnow,185-Y
5/25/2021,fukui,133-Y
5/25/2021,minnow,1148-B
5/25/2021,fukui,115-Y
5/25/2021,minnow,193-P
5/25/2021,fukui,1361-G
5/25/2021,minnow,1389-G
5/25/2021,fukui,570-P
5/25/2021,minnow,1151-Y
5/25/2021,fukui,1101-Y
5/25/2021,minnow,1154-Y
5/25/2021,fukui,1190-Y
5/25/2021,minnow,75-P
5/25/2021,fukui,164-Y
5/25/2021,minnow,158-P
5/25/2021,fukui,1177-Y
5/25/2021,minnow,1320-G
5/25/2021,fukui,574-P
5/25/2021,minnow,1107-Y
5/25/2021,fukui,1167-Y
5/25/2021,minnow,1343-G
5/25/2021,fukui,648-P
5/25/2021,minnow,1423-R
5/25/2021,minnow,57-P
5/25/2021,fukui,177-Y
5/25/2021,minnow,658-P
5/25/2021,fukui,1461-R
5/25/2021,minnow,174-P
5/25/2021,fukui,621-P
5/25/2021,minnow,196-P
5/25/2021,fukui,104-Y
5/25/2021,fukui,184-Y
5/25/2021,minnow,1351-G
5/25/2021,fukui,1195-Y
5/25/2021,minnow,182-Y
5/25/2021,fukui,1188-Y
5/25/2021,minnow,1427-R
5/25/2021,minnow,73-P
5/25/2021,fukui,609-P
5/25/2021,minnow,1400-P
5/25/2021,fukui,1172-Y
5/25/2021,minnow,141-P
5/25/2021,fukui,1175-Y
5/25/2021,minnow,1383-P
5/25/2021,fukui,194-Y
5/25/2021,fukui,19-P
5/25/2021,minnow,1106-Y
5/25/2021,minnow,154-P
5/25/2021,fukui,644-P
5/25/2021,fukui,690-P
5/25/2021,minnow,1119-Y
5/25/2021,minnow,1081-Y
5/25/2021,fukui,166-Y
5/25/2021,minnow,1182-B
5/25/2021,fukui,12-P
5/25/2021,minnow,1072-B
5/25/2021,fukui,1179-Y
5/25/2021,minnow,184-P
5/25/2021,fukui,176-P
5/25/2021,minnow,1178-B
5/25/2021,fukui,178-Y
5/25/2021,minnow,160-P
5/25/2021,fukui,618-P
5/25/2021,minnow,1404-R
5/25/2021,fukui,148-Y
5/25/2021,minnow,1323-G
5/25/2021,fukui,141-Y
5/25/2021,minnow,1399-G
5/25/2021,fukui,1489-R
5/25/2021,minnow,172-P
5/25/2021,fukui,619-P
5/25/2021,minnow,142-P
5/25/2021,fukui,624-P
5/26/2021,fukui,602-P
5/26/2021,minnow,1131-Y
5/26/2021,fukui,1498-R
5/26/2021,minnow,668-P
5/26/2021,fukui,20-P
5/26/2021,minnow,168-P
5/26/2021,fukui,128-Y
5/26/2021,minnow,185-Y
5/26/2021,fukui,133-Y
5/26/2021,minnow,1148-B
5/26/2021,fukui,115-Y
5/26/2021,minnow,193-P
5/26/2021,fukui,1361-G
5/26/2021,minnow,1389-G
5/26/2021,fukui,570-P
5/26/2021,minnow,1151-Y
5/26/2021,fukui,1101-Y
5/26/2021,minnow,1154-Y
5/26/2021,fukui,1190-Y
5/26/2021,minnow,75-P
5/26/2021,fukui,164-Y
5/26/2021,minnow,158-P
5/26/2021,fukui,1177-Y
5/26/2021,minnow,1320-G
5/26/2021,fukui,574-P
5/26/2021,minnow,1107-Y
5/26/2021,fukui,1167-Y
5/26/2021,minnow,1343-G
5/26/2021,fukui,648-P
5/26/2021,minnow,1423-R
5/26/2021,minnow,57-P
5/26/2021,fukui,177-Y
5/26/2021,minnow,658-P
5/26/2021,fukui,1461-R
5/26/2021,minnow,174-P
5/26/2021,fukui,621-P
5/26/2021,minnow,196-P
5/26/2021,fukui,104-Y
5/26/2021,fukui,184-Y
5/26/2021,minnow,1351-G
5/26/2021,fukui,1195-Y
5/26/2021,minnow,182-Y
5/26/2021,fukui,1188-Y
5/26/2021,minnow,1427-R
5/26/2021,minnow,73-P
5/26/2021,fukui,609-P
5/26/2021,minnow,1400-P
5/26/2021,fukui,1172-Y
5/26/2021,minnow,141-P
5/26/2021,fukui,1175-Y
5/26/2021,minnow,1383-P
5/26/2021,fukui,194-Y
5/26/2021,fukui,19-P
5/26/2021,minnow,1106-Y
5/26/2021,minnow,154-P
5/26/2021,fukui,644-P
5/26/2021,fukui,690-P
5/26/2021,minnow,1119-Y
5/26/2021,minnow,1081-Y
5/26/2021,fukui,166-Y
5/26/2021,minnow,1182-B
5/26/2021,fukui,12-P
5/26/2021,minnow,1072-B
5/26/2021,fukui,1179-Y
5/26/2021,minnow,184-P
5/26/2021,fukui,176-P
5/26/2021,minnow,1178-B
5/26/2021,fukui,178-Y
5/26/2021,minnow,160-P
5/26/2021,fukui,618-P
5/26/2021,minnow,1404-R
5/26/2021,fukui,148-Y
5/26/2021,minnow,1323-G
5/26/2021,fukui,141-Y
5/26/2021,minnow,1399-G
5/26/2021,fukui,1489-R
5/26/2021,minnow,172-P
5/26/2021,fukui,619-P
5/26/2021,minnow,142-P
5/26/2021,fukui,624-P
5/26/2021,fukui,1156-Y
5/26/2021,minnow,147-y
5/26/2021,fukui,149-Y
5/26/2021,minnow,139-Y
5/26/2021,fukui,1100-Y
5/26/2021,minnow,1121-Y
5/26/2021,fukui,176-Y
5/26/2021,minnow,161-P
5/26/2021,fukui,1187-Y
5/26/2021,minnow,183-P
5/26/2021,fukui,187-Y
5/26/2021,minnow,678-P
5/26/2021,fukui,23-P
5/26/2021,minnow,688-P
5/26/2021,fukui,1488-R
5/26/2021,minnow,1084-Y
5/26/2021,fukui,573-P
5/26/2021,minnow,157-P
5/26/2021,fukui,1181-Y
5/26/2021,minnow,684-P
5/26/2021,fukui,22-P
5/26/2021,minnow,35-P
5/26/2021,fukui,121-Y
5/26/2021,minnow,192-P
5/26/2021,fukui,1194-Y
5/26/2021,minnow,146-P
5/26/2021,fukui,123-Y
5/26/2021,minnow,1378-P
5/26/2021,fukui,1496-R
5/26/2021,minnow,630-P
5/26/2021,fukui,119-Y
5/26/2021,minnow,1481-R
5/26/2021,fukui,145-Y
5/26/2021,minnow,1388-P
5/26/2021,fukui,572-P
5/27/2021,fukui,602-P
5/27/2021,minnow,1131-Y
5/27/2021,fukui,1498-R
5/27/2021,minnow,668-P
5/27/2021,fukui,20-P
5/27/2021,minnow,168-P
5/27/2021,fukui,128-Y
5/27/2021,minnow,185-Y
5/27/2021,fukui,133-Y
5/27/2021,minnow,1148-B
5/27/2021,fukui,115-Y
5/27/2021,minnow,193-P
5/27/2021,fukui,1361-G
5/27/2021,minnow,1389-G
5/27/2021,fukui,570-P
5/27/2021,minnow,1151-Y
5/27/2021,fukui,1101-Y
5/27/2021,minnow,1154-Y
5/27/2021,fukui,1190-Y
5/27/2021,minnow,75-P
5/27/2021,fukui,164-Y
5/27/2021,minnow,158-P
5/27/2021,fukui,1177-Y
5/27/2021,minnow,1320-G
5/27/2021,fukui,574-P
5/27/2021,minnow,1107-Y
5/27/2021,fukui,1167-Y
5/27/2021,minnow,1343-G
5/27/2021,fukui,648-P
5/27/2021,minnow,1423-R
5/27/2021,minnow,57-P
5/27/2021,fukui,177-Y
5/27/2021,minnow,658-P
5/27/2021,fukui,1461-R
5/27/2021,minnow,174-P
5/27/2021,fukui,621-P
5/27/2021,minnow,196-P
5/27/2021,fukui,104-Y
5/27/2021,fukui,184-Y
5/27/2021,minnow,1351-G
5/27/2021,fukui,1195-Y
5/27/2021,minnow,182-Y
5/27/2021,fukui,1188-Y
5/27/2021,minnow,1427-R
5/27/2021,minnow,73-P
5/27/2021,fukui,609-P
5/27/2021,minnow,1400-P
5/27/2021,fukui,1172-Y
5/27/2021,minnow,141-P
5/27/2021,fukui,1175-Y
5/27/2021,minnow,1383-P
5/27/2021,fukui,194-Y
5/27/2021,fukui,19-P
5/27/2021,minnow,1106-Y
5/27/2021,minnow,154-P
5/27/2021,fukui,644-P
5/27/2021,fukui,690-P
5/27/2021,minnow,1119-Y
5/27/2021,minnow,1081-Y
5/27/2021,fukui,166-Y
5/27/2021,minnow,1182-B
5/27/2021,fukui,12-P
5/27/2021,minnow,1072-B
5/27/2021,fukui,1179-Y
5/27/2021,minnow,184-P
5/27/2021,fukui,176-P
5/27/2021,minnow,1178-B
5/27/2021,fukui,178-Y
5/27/2021,minnow,160-P
5/27/2021,fukui,618-P
5/27/2021,minnow,1404-R
5/27/2021,fukui,148-Y
5/27/2021,minnow,1323-G
5/27/2021,fukui,141-Y
5/27/2021,minnow,1399-G
5/27/2021,fukui,1489-R
5/27/2021,minnow,172-P
5/27/2021,fukui,619-P
5/27/2021,minnow,142-P
5/27/2021,fukui,624-P
5/27/2021,minnow,51-P
5/27/2021,fukui,581-P
5/27/2021,minnow,166-P
5/27/2021,fukui,1451-R
5/27/2021,minnow,1413-R
5/27/2021,fukui,611-P
5/27/2021,minnow,682-P
5/27/2021,fukui,1445-R
5/27/2021,minnow,1483-R
5/27/2021,fukui,1431-R
5/27/2021,minnow,135-P
5/27/2021,fukui,1453-R
5/27/2021,minnow,681-P
5/27/2021,fukui,1495-R
5/27/2021,minnow,637-P
5/27/2021,fukui,1406-R
5/27/2021,minnow,194-P
5/27/2021,fukui,1436-R
5/27/2021,minnow,1467-R
5/27/2021,fukui,1407-R
5/27/2021,minnow,1425-R
5/27/2021,fukui,1432-R
5/27/2021,minnow,1397-P
5/27/2021,fukui,1408-R
5/27/2021,minnow,1149-Y
5/27/2021,fukui,1443-R
5/27/2021,minnow,1071-B
5/27/2021,fukui,1452-R
5/27/2021,minnow,1148-Y
5/27/2021,fukui,367-R
5/27/2021,minnow,1138-Y
5/27/2021,fukui,1429-R
5/27/2021,minnow,1457-R
5/27/2021,fukui,871-R
5/27/2021,minnow,165-P
5/27/2021,fukui,1430-R
5/27/2021,fukui,187-Y
5/27/2021,minnow,678-P
5/27/2021,fukui,23-P
5/27/2021,minnow,688-P
5/27/2021,fukui,1488-R
5/27/2021,minnow,1084-Y
5/27/2021,fukui,573-P
5/27/2021,minnow,157-P
5/27/2021,fukui,1181-Y
5/27/2021,minnow,684-P
5/27/2021,fukui,22-P
5/27/2021,minnow,35-P
5/27/2021,fukui,121-Y
5/27/2021,minnow,192-P
5/27/2021,fukui,1194-Y
5/27/2021,minnow,146-P
5/27/2021,fukui,123-Y
5/27/2021,minnow,1378-P
5/27/2021,fukui,1496-R
5/27/2021,minnow,630-P
5/27/2021,fukui,119-Y
5/27/2021,minnow,1481-R
5/27/2021,fukui,145-Y
5/27/2021,minnow,1388-P
5/27/2021,fukui,572-P
5/28/2021,minnow,57-P
5/28/2021,fukui,177-Y
5/28/2021,minnow,658-P
5/28/2021,fukui,1461-R
5/28/2021,minnow,174-P
5/28/2021,fukui,621-P
5/28/2021,minnow,196-P
5/28/2021,fukui,104-Y
5/28/2021,fukui,184-Y
5/28/2021,minnow,1351-G
5/28/2021,fukui,1195-Y
5/28/2021,minnow,182-Y
5/28/2021,fukui,1188-Y
5/28/2021,minnow,1427-R
5/28/2021,minnow,73-P
5/28/2021,fukui,609-P
5/28/2021,minnow,1400-P
5/28/2021,fukui,1172-Y
5/28/2021,minnow,141-P
5/28/2021,fukui,1175-Y
5/28/2021,minnow,1383-P
5/28/2021,fukui,194-Y
5/28/2021,fukui,19-P
5/28/2021,minnow,1106-Y
5/28/2021,minnow,154-P
5/28/2021,fukui,644-P
5/28/2021,fukui,690-P
5/28/2021,minnow,1119-Y
5/28/2021,minnow,1081-Y
5/28/2021,fukui,166-Y
5/28/2021,minnow,1182-B
5/28/2021,fukui,12-P
5/28/2021,minnow,1072-B
5/28/2021,fukui,1179-Y
5/28/2021,minnow,184-P
5/28/2021,fukui,176-P
5/28/2021,minnow,1178-B
5/28/2021,fukui,178-Y
5/28/2021,minnow,160-P
5/28/2021,fukui,618-P
5/28/2021,minnow,1404-R
5/28/2021,fukui,148-Y
5/28/2021,minnow,1323-G
5/28/2021,fukui,141-Y
5/28/2021,minnow,1399-G
5/28/2021,fukui,1489-R
5/28/2021,minnow,172-P
5/28/2021,fukui,619-P
5/28/2021,minnow,142-P
5/28/2021,fukui,624-P
5/28/2021,fukui,1407-R
5/28/2021,minnow,682-P
5/28/2021,fukui,1429-R
5/28/2021,minnow,166-P
5/28/2021,fukui,1432-R
5/28/2021,minnow,194-P
5/28/2021,fukui,1408-R
5/28/2021,minnow,1457-R
5/28/2021,fukui,1445-R
5/28/2021,minnow,1397-P
5/28/2021,fukui,518-P
5/28/2021,minnow,1467-R
5/28/2021,fukui,1451-R
5/28/2021,minnow,1413-R
5/28/2021,fukui,611-P
5/28/2021,minnow,51-P
5/28/2021,fukui,1430-R
5/28/2021,minnow,681-P
5/28/2021,fukui,1453-R
5/28/2021,minnow,637-P
5/28/2021,fukui,367-R
5/28/2021,minnow,1483-R
5/28/2021,fukui,1452-R
5/28/2021,minnow,135-P
5/28/2021,fukui,871-R
5/28/2021,minnow,1149-Y
5/28/2021,fukui,1436-R
5/28/2021,minnow,1425-R
5/28/2021,fukui,1495-R
5/28/2021,minnow,1138-Y
5/28/2021,fukui,1406-R
5/28/2021,minnow,165-P
5/28/2021,fukui,1431-R
5/28/2021,minnow,1071-B
5/28/2021,fukui,1443-R
5/28/2021,minnow,1148-Y
6/9/2021,minnow,1425-R
6/9/2021,fukui,609-P
6/9/2021,minnow,682-P
6/9/2021,fukui,176-Y
6/9/2021,minnow,1343-G
6/9/2021,fukui,572-P
6/9/2021,minnow,1423-R
6/9/2021,fukui,1451-R
6/9/2021,fukui,1179-Y
6/9/2021,minnow,1397-P
6/9/2021,fukui,618-P
6/9/2021,minnow,1107-Y
6/9/2021,fukui,12-P
6/9/2021,minnow,1148-B
6/9/2021,minnow,158-P
6/9/2021,fukui,1172-Y
6/9/2021,minnow,135-P
6/9/2021,fukui,1489-R
6/9/2021,minnow,1154-Y
6/9/2021,fukui,1496-R
6/9/2021,minnow,193-P
6/9/2021,fukui,1100-Y
6/9/2021,fukui,1156-Y
6/9/2021,minnow,637-P
6/9/2021,minnow,1151-Y
6/9/2021,fukui,148-Y
6/9/2021,fukui,1488-R
6/9/2021,minnow,1149-Y
6/9/2021,minnow,1483-R
6/9/2021,fukui,187-Y
6/9/2021,minnow,668-P
6/9/2021,fukui,1407-R
6/9/2021,minnow,168-P
6/9/2021,fukui,1181-Y
6/9/2021,minnow,157-P
6/9/2021,fukui,1432-R
6/9/2021,minnow,35-P
6/9/2021,fukui,1177-Y
6/9/2021,minnow,1084-Y
6/9/2021,fukui,1361-G
6/9/2021,minnow,678-P
6/9/2021,fukui,1430-R
6/9/2021,minnow,630-P
6/9/2021,fukui,23-P
6/9/2021,minnow,185-Y
6/9/2021,fukui,176-P
6/9/2021,minnow,1131-Y
6/9/2021,fukui,141-Y
6/9/2021,minnow,1320-G
6/9/2021,fukui,690-P
6/9/2021,fukui,194-Y
6/9/2021,minnow,1071-B
6/9/2021,fukui,1495-R
6/9/2021,minnow,166-P
6/9/2021,fukui,1445-R
6/9/2021,minnow,1148-Y
6/9/2021,fukui,1101-Y
6/9/2021,minnow,165-P
6/9/2021,fukui,123-Y
6/9/2021,minnow,1138-Y
6/9/2021,fukui,178-Y
6/9/2021,minnow,1072-B
6/9/2021,fukui,1431-R
6/9/2021,minnow,147-Y
6/9/2021,fukui,574-P
6/9/2021,minnow,1178-B
6/9/2021,fukui,115-Y
6/9/2021,minnow,139-Y
6/9/2021,fukui,145-Y
6/9/2021,minnow,183-P
6/9/2021,fukui,1452-R
6/9/2021,minnow,688-P
6/9/2021,fukui,1406-R
6/9/2021,minnow,684-P
6/9/2021,fukui,581-P
6/9/2021,minnow,1378-P
6/9/2021,fukui,1461-R
6/9/2021,minnow,146-P
6/9/2021,fukui,1453
6/9/2021,minnow,1481-R
6/10/2021,minnow,1425-R
6/10/2021,fukui,609-P
6/10/2021,minnow,682-P
6/10/2021,fukui,176-Y
6/10/2021,minnow,1343-G
6/10/2021,fukui,572-P
6/10/2021,minnow,1423-R
6/10/2021,fukui,1451-R
6/10/2021,fukui,1179-Y
6/10/2021,minnow,1397-P
6/10/2021,fukui,618-P
6/10/2021,minnow,1107-Y
6/10/2021,fukui,12-P
6/10/2021,minnow,1148-B
6/10/2021,minnow,158-P
6/10/2021,fukui,1172-Y
6/10/2021,minnow,135-P
6/10/2021,fukui,1489-R
6/10/2021,minnow,1154-Y
6/10/2021,fukui,1496-R
6/10/2021,minnow,193-P
6/10/2021,fukui,1100-Y
6/10/2021,fukui,1156-Y
6/10/2021,minnow,637-P
6/10/2021,minnow,1151-Y
6/10/2021,fukui,148-Y
6/10/2021,fukui,1488-R
6/10/2021,minnow,1149-Y
6/10/2021,minnow,1483-R
6/10/2021,fukui,187-Y
6/10/2021,minnow,668-P
6/10/2021,fukui,1407-R
6/10/2021,minnow,168-P
6/10/2021,fukui,1181-Y
6/10/2021,minnow,157-P
6/10/2021,fukui,1432-R
6/10/2021,minnow,35-P
6/10/2021,fukui,1177-Y
6/10/2021,minnow,1084-Y
6/10/2021,fukui,1361-G
6/10/2021,minnow,678-P
6/10/2021,fukui,1430-R
6/10/2021,minnow,630-P
6/10/2021,fukui,23-P
6/10/2021,minnow,185-Y
6/10/2021,fukui,176-P
6/10/2021,minnow,1131-Y
6/10/2021,fukui,141-Y
6/10/2021,minnow,1320-G
6/10/2021,fukui,690-P
6/10/2021,fukui,194-Y
6/10/2021,minnow,1071-B
6/10/2021,fukui,1495-R
6/10/2021,minnow,166-P
6/10/2021,fukui,1445-R
6/10/2021,minnow,1148-Y
6/10/2021,fukui,1101-Y
6/10/2021,minnow,165-P
6/10/2021,fukui,123-Y
6/10/2021,minnow,1138-Y
6/10/2021,fukui,178-Y
6/10/2021,minnow,1072-B
6/10/2021,fukui,1431-R
6/10/2021,minnow,147-Y
6/10/2021,fukui,574-P
6/10/2021,minnow,1178-B
6/10/2021,fukui,115-Y
6/10/2021,minnow,139-Y
6/10/2021,fukui,145-Y
6/10/2021,minnow,183-P
6/10/2021,fukui,1452-R
6/10/2021,minnow,688-P
6/10/2021,fukui,1406-R
6/10/2021,minnow,684-P
6/10/2021,fukui,581-P
6/10/2021,minnow,1378-P
6/10/2021,fukui,1461-R
6/10/2021,minnow,146-P
6/10/2021,fukui,1453
6/10/2021,minnow,1481-R
6/10/2021,minnow,1413-R
6/10/2021,fukui,1136-B
6/10/2021,minnow,1467-R
6/10/2021,fukui,602-P
6/10/2021,minnow,51-P
6/10/2021,fukui,1124-B
6/10/2021,minnow,681-P
6/10/2021,fukui,20-P
6/10/2021,fukui,1408-R
6/10/2021,minnow,658-P
6/10/2021,minnow,1383-P
6/10/2021,fukui,1190-Y
6/10/2021,minnow,1351-G
6/10/2021,fukui,644-P
6/10/2021,minnow,57-P
6/10/2021,fukui,133-Y
6/10/2021,minnow,154-P
6/10/2021,fukui,871-R
6/10/2021,fukui,177-Y
6/10/2021,minnow,1427-R
6/10/2021,fukui,648-P
6/10/2021,fukui,1498-R
6/10/2021,fukui,121-Y
6/10/2021,fukui,1188-Y
6/10/2021,fukui,1194-Y
6/10/2021,fukui,22-P
6/10/2021,minnow,73-P
6/10/2021,minnow,174-P
6/10/2021,minnow,1457-R
6/10/2021,minnow,194-P
6/10/2021,minnow,182-P
6/10/2021,fukui,611-P
6/10/2021,minnow,1081-Y
6/10/2021,minnow,196-P
6/10/2021,fukui,1167-Y
6/10/2021,fukui,367-R
6/10/2021,minnow,1100-P
6/10/2021,minnow,1119-Y
6/10/2021,fukui,149-Y
6/10/2021,minnow,1106-Y
6/11/2021,minnow,1425-R
6/11/2021,fukui,609-P
6/11/2021,minnow,682-P
6/11/2021,fukui,176-Y
6/11/2021,minnow,1343-G
6/11/2021,fukui,572-P
6/11/2021,minnow,1423-R
6/11/2021,fukui,1451-R
6/11/2021,fukui,1179-Y
6/11/2021,minnow,1397-P
6/11/2021,fukui,618-P
6/11/2021,minnow,1107-Y
6/11/2021,fukui,12-P
6/11/2021,minnow,1148-B
6/11/2021,minnow,158-P
6/11/2021,fukui,1172-Y
6/11/2021,minnow,135-P
6/11/2021,fukui,1489-R
6/11/2021,minnow,1154-Y
6/11/2021,fukui,1496-R
6/11/2021,minnow,193-P
6/11/2021,fukui,1100-Y
6/11/2021,fukui,1156-Y
6/11/2021,minnow,637-P
6/11/2021,minnow,1151-Y
6/11/2021,fukui,148-Y
6/11/2021,fukui,1488-R
6/11/2021,minnow,1149-Y
6/11/2021,minnow,1483-R
6/11/2021,fukui,187-Y
6/11/2021,minnow,668-P
6/11/2021,fukui,1407-R
6/11/2021,minnow,168-P
6/11/2021,fukui,1181-Y
6/11/2021,minnow,157-P
6/11/2021,fukui,1432-R
6/11/2021,minnow,35-P
6/11/2021,fukui,1177-Y
6/11/2021,minnow,1074-P
6/11/2021,fukui,1361-G
6/11/2021,minnow,678-P
6/11/2021,fukui,1430-R
6/11/2021,minnow,630-P
6/11/2021,fukui,23-P
6/11/2021,minnow,185-Y
6/11/2021,fukui,176-P
6/11/2021,minnow,1131-Y
6/11/2021,fukui,141-Y
6/11/2021,minnow,1320-G
6/11/2021,fukui,690-P
6/16/2021,minnow,1178-B
6/16/2021,fukui,1498-R
6/16/2021,minnow,1343-G
6/16/2021,fukui,12-P
6/16/2021,minnow,1072-B
6/16/2021,fukui,1172-Y
6/16/2021,minnow,1071-B
6/16/2021,fukui,1100-Y
6/16/2021,minnow,1351-G
6/16/2021,fukui,1496-R
6/16/2021,minnow,162-P
6/16/2021,fukui,1181-Y
6/16/2021,minnow,1040-Y
6/16/2021,fukui,1177-Y
6/16/2021,minnow,567-P
6/16/2021,fukui,1195-Y
6/16/2021,minnow,1038-Y
6/16/2021,fukui,1936-R
6/16/2021,minnow,667-P
6/16/2021,fukui,1429-R
6/16/2021,minnow,1060-B
6/16/2021,fukui,609-P
6/16/2021,minnow,1146-Y
6/16/2021,fukui,1467-R
6/16/2021,minnow,1319-G
6/16/2021,fukui,1432-R
6/16/2021,minnow,1370-P
6/16/2021,fukui,19-P
6/16/2021,minnow,1122-Y
6/16/2021,fukui,104-Y
6/16/2021,minnow,1131-Y
6/16/2021,fukui,177-Y
6/16/2021,minnow,630-P
6/16/2021,fukui,1453-R
6/16/2021,minnow,1425-R
6/16/2021,fukui,1430-R
6/16/2021,minnow,682-P
6/16/2021,fukui,1190-Y
6/16/2021,fukui,20-P
6/16/2021,minnow,68-P
6/16/2021,fukui,141-Y
6/16/2021,minnow,158-P
6/16/2021,fukui,194-Y
6/16/2021,minnow,1148-B
6/16/2021,minnow,1483-R
6/16/2021,fukui,1194-Y
6/16/2021,minnow,1413-R
6/16/2021,fukui,115-Y
6/16/2021,minnow,1423-R
6/16/2021,fukui,1136-R
6/16/2021,minnow,1320-G
6/16/2021,fukui,148-Y
6/16/2021,fukui,1101-Y
6/16/2021,minnow,1107-Y
6/16/2021,minnow,1154-Y
6/16/2021,fukui,690-P
6/16/2021,fukui,1488-P
6/16/2021,minnow,678-P
6/16/2021,minnow,1084-Y
6/16/2021,fukui,1124-B
6/16/2021,fukui,145-Y
6/16/2021,minnow,688-P
6/16/2021,fukui,176-P
6/16/2021,minnow,166-P
6/16/2021,fukui,1451-R
6/16/2021,minnow,1378-P
6/16/2021,fukui,1167-Y
6/16/2021,minnow,658-P
6/16/2021,fukui,1156-Y
6/16/2021,minnow,680-P
6/16/2021,fukui,1361-G
6/16/2021,minnow,1427-R
6/16/2021,fukui,1179-Y
6/16/2021,minnow,183-P
6/16/2021,fukui,149-Y
6/16/2021,minnow,51-P
6/16/2021,fukui,1175-Y
6/16/2021,minnow,146-P
6/16/2021,fukui,23-P
6/16/2021,minnow,684-P
