Assessment_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,1394-G,C.DC.04,Mackerel,48.972787,-122.732185,4/13/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1182-B,C.DC.05,Mackerel,48.972837,-122.732376,4/13/2021,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,1101-Y,C.DC.06,Mackerel,48.972976,-122.732562,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1404-R,C.DC.07,Mackerel,48.973038,-122.732754,4/13/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,30,1,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,177-Y,C.DC.08,Mackerel,48.973137,-122.732941,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,141-P,C.DC.09,Mackerel,48.973243,-122.733175,4/13/2021,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,149-Y,C.DC.10,Mackerel,48.973324,-122.733318,4/13/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,51-P,C.DC.11,Mackerel,48.973439,-122.733444,4/13/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,1,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,1172-Y,C.DC.12,Mackerel,48.973525,-122.733689,4/13/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1378-P,C.DC.13,Mackerel,48.9736154,-122.7338746,4/13/2021,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,0,0,20,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,1304-G,C.DC.14,Mackerel,48.973679,-122.734071,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,147-Y,C.DC.15,Mackerel,48.97374,-122.734239,4/13/2021,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,104-Y,C.DC.16,Mackerel,48.97378,-122.734431,4/13/2021,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,168-P,C.DC.17,Mackerel,48.973815,-122.73462,4/13/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,1312-G,C.DC.18,Mackerel,48.97379,-122.734804,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-,WDFW,Changed the LATITUDE value from 48.98379 to 48.97379,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1351-G,C.DC.19,Mackerel,48.973824,-122.735038,4/13/2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,12:39,13:00,13:30,13:52,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,581-P,C.DC.20,Mackerel,48.973802,-122.735215,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,1361-G,C.CC.01,Mackerel,48.961808,-122.73338,4/13/2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,172-P,C.CC.02,Mackerel,48.961802,-122.73354,4/13/2021,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,12-P,C.CC.03,Mackerel,48.961783,-122.733663,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1427-R,C.CC.04,Mackerel,48.961789,-122.733751,4/13/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,X,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,145-Y,C.CC.05,Mackerel,48.961772,-122.733889,4/13/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,684-P,C.CC.06,Mackerel,48.96175,-122.733996,4/13/2021,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,Changed MEMA value from 0 to 1 - NG,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,367-R,C.CC.07,Mackerel,48.961745,-122.734063,4/13/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-,WDFW,Changed MEMA value from 1 to 0 - NG,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,630-P,C.CC.08,Mackerel,48.961748,-122.73419,4/13/2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,20-P,C.CC.09,Mackerel,48.961643,-122.734267,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1425-R,C.CC.10,Mackerel,48.961576,-122.734304,4/13/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,X,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,1136-B,C.CC.11,Mackerel,48.961523,-122.734306,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1467-R,C.CC.12,Mackerel,48.961479,-122.734304,4/13/2021,0,0,0,7,10,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,1489-R,C.CC.13,Mackerel,48.961416,-122.734294,4/13/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1413-R,C.CC.14,Mackerel,48.961341,-122.734253,4/13/2021,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,PAMA-2,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,1356-G,C.CC.15,Mackerel,48.961294,-122.734209,4/13/2021,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1397-P,C.CC.16,Mackerel,48.961238,-122.734148,4/13/2021,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,128-Y,C.CC.17,Mackerel,48.96118,-122.734102,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,637-P,C.CC.18,Mackerel,48.961106,-122.734088,4/13/2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,573-P,C.CC.19,Mackerel,48.96105,-122.734018,4/13/2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1148-B,C.CC.20,Mackerel,48.960983,-122.733974,4/13/2021,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,23-P,C.CC.21,Mackerel,48.960922,-122.733929,4/13/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1092-Y,C.CC.22,Mackerel,48.960865,-122.733894,4/13/2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,1190-Y,C.CC.23,Mackerel,48.96081,-122.733876,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,Changed the LONGITUDE value from -122.733976 to -122.733876 ,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,173-Y,C.CC.24,Mackerel,48.96075,-122.73385,4/13/2021,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ELFS-1; PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,1100-Y,C.CC.25,Mackerel,48.960696,-122.733839,4/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,1142-B,C.CC.26,Mackerel,48.960636,-122.733843,4/13/2021,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,123-Y,C.CC.27,Mackerel,48.960566,-122.733845,4/13/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,681-P,C.CC.28,Mackerel,48.960497,-122.733794,4/13/2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Fukui,115-Y,C.CC.29,Mackerel,48.960443,-122.733788,4/13/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,4/12/2021,4/16/2021,13:40,14:10,14:00,15:00,Sunny,"WDFW: Chelsey Buffington, Kyle Selstead, Lennah Mohar, Lindsey Parker, Nathan Goldschmidt, Ron Coleman; NWSC Allie Simpson, Jonathan Hallenbeck; WSG: Emily Grason",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,120,Minnow,166-P,C.CC.30,Mackerel,48.96035,-122.733825,4/13/2021,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
