Date,Trap_Type,Trap_Number
5/13/21,Minnow,1343-G
5/13/21,Fukui,12-P
5/13/21,Minnow,168-P
5/13/21,Fukui,104-Y
5/13/21,Fukui,621-P
5/13/21,Minnow,174-P
5/13/21,Fukui,1498-R
5/13/21,Minnow,1383-P
5/13/21,Minnow,1182-B
5/13/21,Fukui,164-Y
5/13/21,Minnow,142-P
5/13/21,Fukui,177-Y
5/13/21,Fukui,141-Y
5/13/21,Fukui,194-Y
5/13/21,Minnow,184-Y
5/13/21,Minnow,1399-G
5/13/21,Minnow,1178-B
5/13/21,Fukui,1188-Y
5/13/21,Minnow,185-Y
5/13/21,Fukui,1496-R
5/13/21,Minnow,1423-R
5/13/21,Fukui,176-P
5/13/21,Minnow,1323-G
5/13/21,Fukui,624-P
5/13/21,Minnow,160-P
5/13/21,Fukui,119-Y
5/13/21,Fukui,1195-Y
5/13/21,Minnow,1072-B
5/13/21,Fukui,1167-Y
5/13/21,Minnow,161-P
5/13/21,Fukui,1179-Y
5/13/21,Minnow,158-P
5/13/21,Minnow,139-Y
5/13/21,Fukui,1361-G
5/13/21,Minnow,147-Y
5/13/21,Fukui,23-P
5/13/21,Minnow,172-P
5/13/21,Fukui,1190-Y
5/13/21,Minnow,1389-G
5/13/21,Fukui,128-Y
5/13/21,Fukui,133-Y
5/13/21,Minnow,1388-P
5/13/21,Minnow,75-P
5/13/21,Fukui,1101-Y
5/13/21,Fukui,187-Y
5/13/21,Minnow,1404-R
5/13/21,Minnow,684-P
5/13/21,Fukui,1172-Y
5/13/21,Minnow,1107-Y
5/13/21,Fukui,148-Y
5/13/21,Minnow,1106-Y
5/13/21,Fukui,602-P
5/13/21,Minnow,658-P
5/13/21,Fukui,690-P
5/13/21,Minnow,141-P
5/13/21,Fukui,618-P
5/13/21,Minnow,1154-Y
5/13/21,Fukui,1175-Y
5/13/21,Minnow,1427-R
5/13/21,Fukui,609-P
5/13/21,Minnow,1351-G
5/13/21,Fukui,19-P
5/13/21,Minnow,196-P
5/13/21,Fukui,570-P
5/13/21,Minnow,1151-Y
5/13/21,Fukui,648-P
5/13/21,Minnow,1148-B
5/13/21,Fukui,20-P
5/13/21,Fukui,644-P
5/13/21,Minnow,182-Y
5/13/21,Fukui,619-P
5/13/21,Minnow,193-P
5/13/21,Fukui,166-Y
5/13/21,Minnow,57-P
5/13/21,Minnow,1081-Y
5/13/21,Minnow,1320-G
5/13/21,Fukui,1489-R
5/13/21,Fukui,1177-Y
5/13/21,Minnow,154-P
5/13/21,Minnow,1400-P
5/13/21,Fukui,1461-R
5/13/21,Minnow,73-P
5/13/21,Fukui,184-Y
5/13/21,Minnow,668-P
5/13/21,Fukui,1488-R
5/13/21,Minnow,1119-Y
5/13/21,Fukui,115-Y
5/13/21,Fukui,178-Y
5/14/21,Minnow,1131-Y
5/14/21,Fukui,104-Y
5/14/21,Minnow,1343-G
5/14/21,Fukui,1188-Y
5/14/21,Minnow,174-P
5/14/21,Fukui,1461-R
5/14/21,Minnow,1320-G
5/14/21,Fukui,184-Y
5/14/21,Minnow,193-P
5/14/21,Fukui,164-Y
5/14/21,Minnow,168-P
5/14/21,Fukui,115-Y
5/14/21,Minnow,182-Y
5/14/21,Fukui,166-Y
5/14/21,Minnow,119-Y
5/14/21,Fukui,141-Y
5/14/21,Minnow,1400-P
5/14/21,Fukui,194-Y
5/14/21,Minnow,1383-P
5/14/21,Fukui,574-P
5/14/21,Minnow,73-P
5/14/21,Fukui,621-P
5/14/21,Minnow,57-P
5/14/21,Fukui,644-P
5/14/21,Minnow,1081-Y
5/14/21,Fukui,178-Y
5/14/21,Minnow,154-P
5/14/21,Fukui,177-Y
5/14/21,Minnow,668-P
5/14/21,Fukui,619-P
5/14/21,Minnow,1107-Y
5/14/21,Fukui,148-Y
5/14/21,Minnow,1106-Y
5/14/21,Fukui,602-P
5/14/21,Minnow,658-P
5/14/21,Fukui,690-P
5/14/21,Minnow,141-P
5/14/21,Fukui,618-P
5/14/21,Minnow,1154-Y
5/14/21,Fukui,1175-Y
5/14/21,Minnow,1427-R
5/14/21,Fukui,609-P
5/14/21,Minnow,1351-G
5/14/21,Fukui,19-P
5/14/21,Minnow,196-P
5/14/21,Fukui,570-P
5/14/21,Minnow,1151-Y
5/14/21,Fukui,648-P
5/14/21,Minnow,1148-B
5/14/21,Fukui,20-P
5/25/21,Fukui,602-P
5/25/21,Minnow,1131-Y
5/25/21,Fukui,1498-R
5/25/21,Minnow,668-P
5/25/21,Fukui,20-P
5/25/21,Minnow,168-P
5/25/21,Fukui,128-Y
5/25/21,Minnow,185-Y
5/25/21,Fukui,133-Y
5/25/21,Minnow,1148-B
5/25/21,Fukui,115-Y
5/25/21,Minnow,193-P
5/25/21,Fukui,1361-G
5/25/21,Minnow,1389-G
5/25/21,Fukui,570-P
5/25/21,Minnow,1151-Y
5/25/21,Fukui,1101-Y
5/25/21,Minnow,1154-Y
5/25/21,Fukui,1190-Y
5/25/21,Minnow,75-P
5/25/21,Fukui,164-Y
5/25/21,Minnow,158-P
5/25/21,Fukui,1177-Y
5/25/21,Minnow,1320-G
5/25/21,Fukui,574-P
5/25/21,Minnow,1107-Y
5/25/21,Fukui,1167-Y
5/25/21,Minnow,1343-G
5/25/21,Fukui,648-P
5/25/21,Minnow,1423-R
5/25/21,Minnow,57-P
5/25/21,Fukui,177-Y
5/25/21,Minnow,658-P
5/25/21,Fukui,1461-R
5/25/21,Minnow,174-P
5/25/21,Fukui,621-P
5/25/21,Minnow,196-P
5/25/21,Fukui,104-Y
5/25/21,Fukui,184-Y
5/25/21,Minnow,1351-G
5/25/21,Fukui,1195-Y
5/25/21,Minnow,182-Y
5/25/21,Fukui,1188-Y
5/25/21,Minnow,1427-R
5/25/21,Minnow,73-P
5/25/21,Fukui,609-P
5/25/21,Minnow,1400-P
5/25/21,Fukui,1172-Y
5/25/21,Minnow,141-P
5/25/21,Fukui,1175-Y
5/25/21,Minnow,1383-P
5/25/21,Fukui,194-Y
5/25/21,Fukui,19-P
5/25/21,Minnow,1106-Y
5/25/21,Minnow,154-P
5/25/21,Fukui,644-P
5/25/21,Fukui,690-P
5/25/21,Minnow,1119-Y
5/25/21,Minnow,1081-Y
5/25/21,Fukui,166-Y
5/25/21,Minnow,1182-B
5/25/21,Fukui,12-P
5/25/21,Minnow,1072-B
5/25/21,Fukui,1179-Y
5/25/21,Minnow,184-P
5/25/21,Fukui,176-P
5/25/21,Minnow,1178-B
5/25/21,Fukui,178-Y
5/25/21,Minnow,160-P
5/25/21,Fukui,618-P
5/25/21,Minnow,1404-R
5/25/21,Fukui,148-Y
5/25/21,Minnow,1323-G
5/25/21,Fukui,141-Y
5/25/21,Minnow,1399-G
5/25/21,Fukui,1489-R
5/25/21,Minnow,172-P
5/25/21,Fukui,619-P
5/25/21,Minnow,142-P
5/25/21,Fukui,624-P
5/26/21,Fukui,602-P
5/26/21,Minnow,1131-Y
5/26/21,Fukui,1498-R
5/26/21,Minnow,668-P
5/26/21,Fukui,20-P
5/26/21,Minnow,168-P
5/26/21,Fukui,128-Y
5/26/21,Minnow,185-Y
5/26/21,Fukui,133-Y
5/26/21,Minnow,1148-B
5/26/21,Fukui,115-Y
5/26/21,Minnow,193-P
5/26/21,Fukui,1361-G
5/26/21,Minnow,1389-G
5/26/21,Fukui,570-P
5/26/21,Minnow,1151-Y
5/26/21,Fukui,1101-Y
5/26/21,Minnow,1154-Y
5/26/21,Fukui,1190-Y
5/26/21,Minnow,75-P
5/26/21,Fukui,164-Y
5/26/21,Minnow,158-P
5/26/21,Fukui,1177-Y
5/26/21,Minnow,1320-G
5/26/21,Fukui,574-P
5/26/21,Minnow,1107-Y
5/26/21,Fukui,1167-Y
5/26/21,Minnow,1343-G
5/26/21,Fukui,648-P
5/26/21,Minnow,1423-R
5/26/21,Minnow,57-P
5/26/21,Fukui,177-Y
5/26/21,Minnow,658-P
5/26/21,Fukui,1461-R
5/26/21,Minnow,174-P
5/26/21,Fukui,621-P
5/26/21,Minnow,196-P
5/26/21,Fukui,104-Y
5/26/21,Fukui,184-Y
5/26/21,Minnow,1351-G
5/26/21,Fukui,1195-Y
5/26/21,Minnow,182-Y
5/26/21,Fukui,1188-Y
5/26/21,Minnow,1427-R
5/26/21,Minnow,73-P
5/26/21,Fukui,609-P
5/26/21,Minnow,1400-P
5/26/21,Fukui,1172-Y
5/26/21,Minnow,141-P
5/26/21,Fukui,1175-Y
5/26/21,Minnow,1383-P
5/26/21,Fukui,194-Y
5/26/21,Fukui,19-P
5/26/21,Minnow,1106-Y
5/26/21,Minnow,154-P
5/26/21,Fukui,644-P
5/26/21,Fukui,690-P
5/26/21,Minnow,1119-Y
5/26/21,Minnow,1081-Y
5/26/21,Fukui,166-Y
5/26/21,Minnow,1182-B
5/26/21,Fukui,12-P
5/26/21,Minnow,1072-B
5/26/21,Fukui,1179-Y
5/26/21,Minnow,184-P
5/26/21,Fukui,176-P
5/26/21,Minnow,1178-B
5/26/21,Fukui,178-Y
5/26/21,Minnow,160-P
5/26/21,Fukui,618-P
5/26/21,Minnow,1404-R
5/26/21,Fukui,148-Y
5/26/21,Minnow,1323-G
5/26/21,Fukui,141-Y
5/26/21,Minnow,1399-G
5/26/21,Fukui,1489-R
5/26/21,Minnow,172-P
5/26/21,Fukui,619-P
5/26/21,Minnow,142-P
5/26/21,Fukui,624-P
5/26/21,Fukui,1156-Y
5/26/21,Minnow,147-y
5/26/21,Fukui,149-Y
5/26/21,Minnow,139-Y
5/26/21,Fukui,1100-Y
5/26/21,Minnow,1121-Y
5/26/21,Fukui,176-Y
5/26/21,Minnow,161-P
5/26/21,Fukui,1187-Y
5/26/21,Minnow,183-P
5/26/21,Fukui,187-Y
5/26/21,Minnow,678-P
5/26/21,Fukui,23-P
5/26/21,Minnow,688-P
5/26/21,Fukui,1488-R
5/26/21,Minnow,1084-Y
5/26/21,Fukui,573-P
5/26/21,Minnow,157-P
5/26/21,Fukui,1181-Y
5/26/21,Minnow,684-P
5/26/21,Fukui,22-P
5/26/21,Minnow,35-P
5/26/21,Fukui,121-Y
5/26/21,Minnow,192-P
5/26/21,Fukui,1194-Y
5/26/21,Minnow,146-P
5/26/21,Fukui,123-Y
5/26/21,Minnow,1378-P
5/26/21,Fukui,1496-R
5/26/21,Minnow,630-P
5/26/21,Fukui,119-Y
5/26/21,Minnow,1481-R
5/26/21,Fukui,145-Y
5/26/21,Minnow,1388-P
5/26/21,Fukui,572-P
5/27/21,Fukui,602-P
5/27/21,Minnow,1131-Y
5/27/21,Fukui,1498-R
5/27/21,Minnow,668-P
5/27/21,Fukui,20-P
5/27/21,Minnow,168-P
5/27/21,Fukui,128-Y
5/27/21,Minnow,185-Y
5/27/21,Fukui,133-Y
5/27/21,Minnow,1148-B
5/27/21,Fukui,115-Y
5/27/21,Minnow,193-P
5/27/21,Fukui,1361-G
5/27/21,Minnow,1389-G
5/27/21,Fukui,570-P
5/27/21,Minnow,1151-Y
5/27/21,Fukui,1101-Y
5/27/21,Minnow,1154-Y
5/27/21,Fukui,1190-Y
5/27/21,Minnow,75-P
5/27/21,Fukui,164-Y
5/27/21,Minnow,158-P
5/27/21,Fukui,1177-Y
5/27/21,Minnow,1320-G
5/27/21,Fukui,574-P
5/27/21,Minnow,1107-Y
5/27/21,Fukui,1167-Y
5/27/21,Minnow,1343-G
5/27/21,Fukui,648-P
5/27/21,Minnow,1423-R
5/27/21,Minnow,57-P
5/27/21,Fukui,177-Y
5/27/21,Minnow,658-P
5/27/21,Fukui,1461-R
5/27/21,Minnow,174-P
5/27/21,Fukui,621-P
5/27/21,Minnow,196-P
5/27/21,Fukui,104-Y
5/27/21,Fukui,184-Y
5/27/21,Minnow,1351-G
5/27/21,Fukui,1195-Y
5/27/21,Minnow,182-Y
5/27/21,Fukui,1188-Y
5/27/21,Minnow,1427-R
5/27/21,Minnow,73-P
5/27/21,Fukui,609-P
5/27/21,Minnow,1400-P
5/27/21,Fukui,1172-Y
5/27/21,Minnow,141-P
5/27/21,Fukui,1175-Y
5/27/21,Minnow,1383-P
5/27/21,Fukui,194-Y
5/27/21,Fukui,19-P
5/27/21,Minnow,1106-Y
5/27/21,Minnow,154-P
5/27/21,Fukui,644-P
5/27/21,Fukui,690-P
5/27/21,Minnow,1119-Y
5/27/21,Minnow,1081-Y
5/27/21,Fukui,166-Y
5/27/21,Minnow,1182-B
5/27/21,Fukui,12-P
5/27/21,Minnow,1072-B
5/27/21,Fukui,1179-Y
5/27/21,Minnow,184-P
5/27/21,Fukui,176-P
5/27/21,Minnow,1178-B
5/27/21,Fukui,178-Y
5/27/21,Minnow,160-P
5/27/21,Fukui,618-P
5/27/21,Minnow,1404-R
5/27/21,Fukui,148-Y
5/27/21,Minnow,1323-G
5/27/21,Fukui,141-Y
5/27/21,Minnow,1399-G
5/27/21,Fukui,1489-R
5/27/21,Minnow,172-P
5/27/21,Fukui,619-P
5/27/21,Minnow,142-P
5/27/21,Fukui,624-P
5/27/21,Minnow,51-P
5/27/21,Fukui,581-P
5/27/21,Minnow,166-P
5/27/21,Fukui,1451-R
5/27/21,Minnow,1413-R
5/27/21,Fukui,611-P
5/27/21,Minnow,682-P
5/27/21,Fukui,1445-R
5/27/21,Minnow,1483-R
5/27/21,Fukui,1431-R
5/27/21,Minnow,135-P
5/27/21,Fukui,1453-R
5/27/21,Minnow,681-P
5/27/21,Fukui,1495-R
5/27/21,Minnow,637-P
5/27/21,Fukui,1406-R
5/27/21,Minnow,194-P
5/27/21,Fukui,1436-R
5/27/21,Minnow,1467-R
5/27/21,Fukui,1407-R
5/27/21,Minnow,1425-R
5/27/21,Fukui,1432-R
5/27/21,Minnow,1397-P
5/27/21,Fukui,1408-R
5/27/21,Minnow,1149-Y
5/27/21,Fukui,1443-R
5/27/21,Minnow,1071-B
5/27/21,Fukui,1452-R
5/27/21,Minnow,1148-Y
5/27/21,Fukui,367-R
5/27/21,Minnow,1138-Y
5/27/21,Fukui,1429-R
5/27/21,Minnow,1457-R
5/27/21,Fukui,871-R
5/27/21,Minnow,165-P
5/27/21,Fukui,1430-R
5/27/21,Fukui,187-Y
5/27/21,Minnow,678-P
5/27/21,Fukui,23-P
5/27/21,Minnow,688-P
5/27/21,Fukui,1488-R
5/27/21,Minnow,1084-Y
5/27/21,Fukui,573-P
5/27/21,Minnow,157-P
5/27/21,Fukui,1181-Y
5/27/21,Minnow,684-P
5/27/21,Fukui,22-P
5/27/21,Minnow,35-P
5/27/21,Fukui,121-Y
5/27/21,Minnow,192-P
5/27/21,Fukui,1194-Y
5/27/21,Minnow,146-P
5/27/21,Fukui,123-Y
5/27/21,Minnow,1378-P
5/27/21,Fukui,1496-R
5/27/21,Minnow,630-P
5/27/21,Fukui,119-Y
5/27/21,Minnow,1481-R
5/27/21,Fukui,145-Y
5/27/21,Minnow,1388-P
5/27/21,Fukui,572-P
5/28/21,Minnow,57-P
5/28/21,Fukui,177-Y
5/28/21,Minnow,658-P
5/28/21,Fukui,1461-R
5/28/21,Minnow,174-P
5/28/21,Fukui,621-P
5/28/21,Minnow,196-P
5/28/21,Fukui,104-Y
5/28/21,Fukui,184-Y
5/28/21,Minnow,1351-G
5/28/21,Fukui,1195-Y
5/28/21,Minnow,182-Y
5/28/21,Fukui,1188-Y
5/28/21,Minnow,1427-R
5/28/21,Minnow,73-P
5/28/21,Fukui,609-P
5/28/21,Minnow,1400-P
5/28/21,Fukui,1172-Y
5/28/21,Minnow,141-P
5/28/21,Fukui,1175-Y
5/28/21,Minnow,1383-P
5/28/21,Fukui,194-Y
5/28/21,Fukui,19-P
5/28/21,Minnow,1106-Y
5/28/21,Minnow,154-P
5/28/21,Fukui,644-P
5/28/21,Fukui,690-P
5/28/21,Minnow,1119-Y
5/28/21,Minnow,1081-Y
5/28/21,Fukui,166-Y
5/28/21,Minnow,1182-B
5/28/21,Fukui,12-P
5/28/21,Minnow,1072-B
5/28/21,Fukui,1179-Y
5/28/21,Minnow,184-P
5/28/21,Fukui,176-P
5/28/21,Minnow,1178-B
5/28/21,Fukui,178-Y
5/28/21,Minnow,160-P
5/28/21,Fukui,618-P
5/28/21,Minnow,1404-R
5/28/21,Fukui,148-Y
5/28/21,Minnow,1323-G
5/28/21,Fukui,141-Y
5/28/21,Minnow,1399-G
5/28/21,Fukui,1489-R
5/28/21,Minnow,172-P
5/28/21,Fukui,619-P
5/28/21,Minnow,142-P
5/28/21,Fukui,624-P
5/28/21,Fukui,1407-R
5/28/21,Minnow,682-P
5/28/21,Fukui,1429-R
5/28/21,Minnow,166-P
5/28/21,Fukui,1432-R
5/28/21,Minnow,194-P
5/28/21,Fukui,1408-R
5/28/21,Minnow,1457-R
5/28/21,Fukui,1445-R
5/28/21,Minnow,1397-P
5/28/21,Fukui,518-P
5/28/21,Minnow,1467-R
5/28/21,Fukui,1451-R
5/28/21,Minnow,1413-R
5/28/21,Fukui,611-P
5/28/21,Minnow,51-P
5/28/21,Fukui,1430-R
5/28/21,Minnow,681-P
5/28/21,Fukui,1453-R
5/28/21,Minnow,637-P
5/28/21,Fukui,367-R
5/28/21,Minnow,1483-R
5/28/21,Fukui,1452-R
5/28/21,Minnow,135-P
5/28/21,Fukui,871-R
5/28/21,Minnow,1149-Y
5/28/21,Fukui,1436-R
5/28/21,Minnow,1425-R
5/28/21,Fukui,1495-R
5/28/21,Minnow,1138-Y
5/28/21,Fukui,1406-R
5/28/21,Minnow,165-P
5/28/21,Fukui,1431-R
5/28/21,Minnow,1071-B
5/28/21,Fukui,1443-R
5/28/21,Minnow,1148-Y
6/9/21,Minnow,1425-R
6/9/21,Fukui,609-P
6/9/21,Minnow,682-P
6/9/21,Fukui,176-Y
6/9/21,Minnow,1343-G
6/9/21,Fukui,572-P
6/9/21,Minnow,1423-R
6/9/21,Fukui,1451-R
6/9/21,Fukui,1179-Y
6/9/21,Minnow,1397-P
6/9/21,Fukui,618-P
6/9/21,Minnow,1107-Y
6/9/21,Fukui,12-P
6/9/21,Minnow,1148-B
6/9/21,Minnow,158-P
6/9/21,Fukui,1172-Y
6/9/21,Minnow,135-P
6/9/21,Fukui,1489-R
6/9/21,Minnow,1154-Y
6/9/21,Fukui,1496-R
6/9/21,Minnow,193-P
6/9/21,Fukui,1100-Y
6/9/21,Fukui,1156-Y
6/9/21,Minnow,637-P
6/9/21,Minnow,1151-Y
6/9/21,Fukui,148-Y
6/9/21,Fukui,1488-R
6/9/21,Minnow,1149-Y
6/9/21,Minnow,1483-R
6/9/21,Fukui,187-Y
6/9/21,Minnow,668-P
6/9/21,Fukui,1407-R
6/9/21,Minnow,168-P
6/9/21,Fukui,1181-Y
6/9/21,Minnow,157-P
6/9/21,Fukui,1432-R
6/9/21,Minnow,35-P
6/9/21,Fukui,1177-Y
6/9/21,Minnow,1084-Y
6/9/21,Fukui,1361-G
6/9/21,Minnow,678-P
6/9/21,Fukui,1430-R
6/9/21,Minnow,630-P
6/9/21,Fukui,23-P
6/9/21,Minnow,185-Y
6/9/21,Fukui,176-P
6/9/21,Minnow,1131-Y
6/9/21,Fukui,141-Y
6/9/21,Minnow,1320-G
6/9/21,Fukui,690-P
6/9/21,Fukui,194-Y
6/9/21,Minnow,1071-B
6/9/21,Fukui,1495-R
6/9/21,Minnow,166-P
6/9/21,Fukui,1445-R
6/9/21,Minnow,1148-Y
6/9/21,Fukui,1101-Y
6/9/21,Minnow,165-P
6/9/21,Fukui,123-Y
6/9/21,Minnow,1138-Y
6/9/21,Fukui,178-Y
6/9/21,Minnow,1072-B
6/9/21,Fukui,1431-R
6/9/21,Minnow,147-Y
6/9/21,Fukui,574-P
6/9/21,Minnow,1178-B
6/9/21,Fukui,115-Y
6/9/21,Minnow,139-Y
6/9/21,Fukui,145-Y
6/9/21,Minnow,183-P
6/9/21,Fukui,1452-R
6/9/21,Minnow,688-P
6/9/21,Fukui,1406-R
6/9/21,Minnow,684-P
6/9/21,Fukui,581-P
6/9/21,Minnow,1378-P
6/9/21,Fukui,1461-R
6/9/21,Minnow,146-P
6/9/21,Fukui,1453
6/9/21,Minnow,1481-R
6/10/21,Minnow,1425-R
6/10/21,Fukui,609-P
6/10/21,Minnow,682-P
6/10/21,Fukui,176-Y
6/10/21,Minnow,1343-G
6/10/21,Fukui,572-P
6/10/21,Minnow,1423-R
6/10/21,Fukui,1451-R
6/10/21,Fukui,1179-Y
6/10/21,Minnow,1397-P
6/10/21,Fukui,618-P
6/10/21,Minnow,1107-Y
6/10/21,Fukui,12-P
6/10/21,Minnow,1148-B
6/10/21,Minnow,158-P
6/10/21,Fukui,1172-Y
6/10/21,Minnow,135-P
6/10/21,Fukui,1489-R
6/10/21,Minnow,1154-Y
6/10/21,Fukui,1496-R
6/10/21,Minnow,193-P
6/10/21,Fukui,1100-Y
6/10/21,Fukui,1156-Y
6/10/21,Minnow,637-P
6/10/21,Minnow,1151-Y
6/10/21,Fukui,148-Y
6/10/21,Fukui,1488-R
6/10/21,Minnow,1149-Y
6/10/21,Minnow,1483-R
6/10/21,Fukui,187-Y
6/10/21,Minnow,668-P
6/10/21,Fukui,1407-R
6/10/21,Minnow,168-P
6/10/21,Fukui,1181-Y
6/10/21,Minnow,157-P
6/10/21,Fukui,1432-R
6/10/21,Minnow,35-P
6/10/21,Fukui,1177-Y
6/10/21,Minnow,1084-Y
6/10/21,Fukui,1361-G
6/10/21,Minnow,678-P
6/10/21,Fukui,1430-R
6/10/21,Minnow,630-P
6/10/21,Fukui,23-P
6/10/21,Minnow,185-Y
6/10/21,Fukui,176-P
6/10/21,Minnow,1131-Y
6/10/21,Fukui,141-Y
6/10/21,Minnow,1320-G
6/10/21,Fukui,690-P
6/10/21,Fukui,194-Y
6/10/21,Minnow,1071-B
6/10/21,Fukui,1495-R
6/10/21,Minnow,166-P
6/10/21,Fukui,1445-R
6/10/21,Minnow,1148-Y
6/10/21,Fukui,1101-Y
6/10/21,Minnow,165-P
6/10/21,Fukui,123-Y
6/10/21,Minnow,1138-Y
6/10/21,Fukui,178-Y
6/10/21,Minnow,1072-B
6/10/21,Fukui,1431-R
6/10/21,Minnow,147-Y
6/10/21,Fukui,574-P
6/10/21,Minnow,1178-B
6/10/21,Fukui,115-Y
6/10/21,Minnow,139-Y
6/10/21,Fukui,145-Y
6/10/21,Minnow,183-P
6/10/21,Fukui,1452-R
6/10/21,Minnow,688-P
6/10/21,Fukui,1406-R
6/10/21,Minnow,684-P
6/10/21,Fukui,581-P
6/10/21,Minnow,1378-P
6/10/21,Fukui,1461-R
6/10/21,Minnow,146-P
6/10/21,Fukui,1453
6/10/21,Minnow,1481-R
6/10/21,Minnow,1413-R
6/10/21,Fukui,1136-B
6/10/21,Minnow,1467-R
6/10/21,Fukui,602-P
6/10/21,Minnow,51-P
6/10/21,Fukui,1124-B
6/10/21,Minnow,681-P
6/10/21,Fukui,20-P
6/10/21,Fukui,1408-R
6/10/21,Minnow,658-P
6/10/21,Minnow,1383-P
6/10/21,Fukui,1190-Y
6/10/21,Minnow,1351-G
6/10/21,Fukui,644-P
6/10/21,Minnow,57-P
6/10/21,Fukui,133-Y
6/10/21,Minnow,154-P
6/10/21,Fukui,871-R
6/10/21,Fukui,177-Y
6/10/21,Minnow,1427-R
6/10/21,Fukui,648-P
6/10/21,Fukui,1498-R
6/10/21,Fukui,121-Y
6/10/21,Fukui,1188-Y
6/10/21,Fukui,1194-Y
6/10/21,Fukui,22-P
6/10/21,Minnow,73-P
6/10/21,Minnow,174-P
6/10/21,Minnow,1457-R
6/10/21,Minnow,194-P
6/10/21,Minnow,182-P
6/10/21,Fukui,611-P
6/10/21,Minnow,1081-Y
6/10/21,Minnow,196-P
6/10/21,Fukui,1167-Y
6/10/21,Fukui,367-R
6/10/21,Minnow,1100-P
6/10/21,Minnow,1119-Y
6/10/21,Fukui,149-Y
6/10/21,Minnow,1106-Y
6/11/21,Minnow,1425-R
6/11/21,Fukui,609-P
6/11/21,Minnow,682-P
6/11/21,Fukui,176-Y
6/11/21,Minnow,1343-G
6/11/21,Fukui,572-P
6/11/21,Minnow,1423-R
6/11/21,Fukui,1451-R
6/11/21,Fukui,1179-Y
6/11/21,Minnow,1397-P
6/11/21,Fukui,618-P
6/11/21,Minnow,1107-Y
6/11/21,Fukui,12-P
6/11/21,Minnow,1148-B
6/11/21,Minnow,158-P
6/11/21,Fukui,1172-Y
6/11/21,Minnow,135-P
6/11/21,Fukui,1489-R
6/11/21,Minnow,1154-Y
6/11/21,Fukui,1496-R
6/11/21,Minnow,193-P
6/11/21,Fukui,1100-Y
6/11/21,Fukui,1156-Y
6/11/21,Minnow,637-P
6/11/21,Minnow,1151-Y
6/11/21,Fukui,148-Y
6/11/21,Fukui,1488-R
6/11/21,Minnow,1149-Y
6/11/21,Minnow,1483-R
6/11/21,Fukui,187-Y
6/11/21,Minnow,668-P
6/11/21,Fukui,1407-R
6/11/21,Minnow,168-P
6/11/21,Fukui,1181-Y
6/11/21,Minnow,157-P
6/11/21,Fukui,1432-R
6/11/21,Minnow,35-P
6/11/21,Fukui,1177-Y
6/11/21,Minnow,1074-P
6/11/21,Fukui,1361-G
6/11/21,Minnow,678-P
6/11/21,Fukui,1430-R
6/11/21,Minnow,630-P
6/11/21,Fukui,23-P
6/11/21,Minnow,185-Y
6/11/21,Fukui,176-P
6/11/21,Minnow,1131-Y
6/11/21,Fukui,141-Y
6/11/21,Minnow,1320-G
6/11/21,Fukui,690-P
6/16/21,Minnow,1178-B
6/16/21,Fukui,1498-R
6/16/21,Minnow,1343-G
6/16/21,Fukui,12-P
6/16/21,Minnow,1072-B
6/16/21,Fukui,1172-Y
6/16/21,Minnow,1071-B
6/16/21,Fukui,1100-Y
6/16/21,Minnow,1351-G
6/16/21,Fukui,1496-R
6/16/21,Minnow,162-P
6/16/21,Fukui,1181-Y
6/16/21,Minnow,1040-Y
6/16/21,Fukui,1177-Y
6/16/21,Minnow,567-P
6/16/21,Fukui,1195-Y
6/16/21,Minnow,1038-Y
6/16/21,Fukui,1936-R
6/16/21,Minnow,667-P
6/16/21,Fukui,1429-R
6/16/21,Minnow,1060-B
6/16/21,Fukui,609-P
6/16/21,Minnow,1146-Y
6/16/21,Fukui,1467-R
6/16/21,Minnow,1319-G
6/16/21,Fukui,1432-R
6/16/21,Minnow,1370-P
6/16/21,Fukui,19-P
6/16/21,Minnow,1122-Y
6/16/21,Fukui,104-Y
6/16/21,Minnow,1131-Y
6/16/21,Fukui,177-Y
6/16/21,Minnow,630-P
6/16/21,Fukui,1453-R
6/16/21,Minnow,1425-R
6/16/21,Fukui,1430-R
6/16/21,Minnow,682-P
6/16/21,Fukui,1190-Y
6/16/21,Fukui,20-P
6/16/21,Minnow,68-P
6/16/21,Fukui,141-Y
6/16/21,Minnow,158-P
6/16/21,Fukui,194-Y
6/16/21,Minnow,1148-B
6/16/21,Minnow,1483-R
6/16/21,Fukui,1194-Y
6/16/21,Minnow,1413-R
6/16/21,Fukui,115-Y
6/16/21,Minnow,1423-R
6/16/21,Fukui,1136-R
6/16/21,Minnow,1320-G
6/16/21,Fukui,148-Y
6/16/21,Fukui,1101-Y
6/16/21,Minnow,1107-Y
6/16/21,Minnow,1154-Y
6/16/21,Fukui,690-P
6/16/21,Fukui,1488-P
6/16/21,Minnow,678-P
6/16/21,Minnow,1084-Y
6/16/21,Fukui,1124-B
6/16/21,Fukui,145-Y
6/16/21,Minnow,688-P
6/16/21,Fukui,176-P
6/16/21,Minnow,166-P
6/16/21,Fukui,1451-R
6/16/21,Minnow,1378-P
6/16/21,Fukui,1167-Y
6/16/21,Minnow,658-P
6/16/21,Fukui,1156-Y
6/16/21,Minnow,680-P
6/16/21,Fukui,1361-G
6/16/21,Minnow,1427-R
6/16/21,Fukui,1179-Y
6/16/21,Minnow,183-P
